ID,Clee,Nombre de la Unidad Económica,Razón social,Código de la clase de actividad SCIAN,Nombre de clase de la actividad,Descripcion estrato personal ocupado,Tipo de vialidad,Nombre de la vialidad,Tipo de entre vialidad 1,Nombre de entre vialidad 1,Tipo de entre vialidad 2,Nombre de entre vialidad 2,Tipo de entre vialidad 3,Nombre de entre vialidad 3,Número exterior o kilómetro,Letra exterior,Edificio,Edificio Piso,Número interior,Letra interior,Tipo de asentamiento humano,Nombre de asentamiento humano,Tipo centro comercial,"Corredor industrial, centro comercial o mercado público",Número de local,Código Postal,Clave entidad,Entidad federativa,Clave municipio,Municipio,Clave localidad,Localidad,Área geoestadística básica ,Manzana,Número de teléfono,Correo electrónico,Sitio en Internet,Tipo de establecimiento,Latitud,Longitud,Fecha de incorporación al DENUE
9228978,09005611312000264000000000U2,CENTRO NACIONAL DE CALCULO CENAC,INSTITUTO POLITECNICO NACIONAL,611312,Escuelas de educación superior del sector público,31 a 50 personas,AVENIDA,LUIS ENRIQUE ERRO,AVENIDA,JUAN DE DIOS BATIZ,AVENIDA,MIGUEL BERNARD,AVENIDA,MIGUEL BERNARD,,SN,,,,,OTRO,NUEVA INDUSTRIAL VALLEJO,,,,07738,09,CIUDAD DE MÉXICO,005,Gustavo A. Madero,0001,Gustavo A. Madero                                                                                             ,0718,005,,CENAC@IPN.MX,WWW.IPN.MX,Fijo,19.50655599,-99.13818069,2020-04
765502,09016611421000103020000000U8,CENTRO POLANCO ESCUELA DE CURSOS Y DIPLOMADOS,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,611312,Escuelas de educación superior del sector público,11 a 30 personas,CALLE,HIPOLITO TAINE,AVENIDA,HOMERO,AVENIDA,HORACIO,CALLE,SUDERMAN,246,,,,,,COLONIA,POLANCO V SECCIÓN,,,,11560,09,CIUDAD DE MÉXICO,016,Miguel Hidalgo,0001,Miguel Hidalgo                                                                                                ,068A,023,5552033926,INFORMES.CP.DGTIC@UNAM.MX,WWW.DOCENCIA.TIC.UNAM.MX,Fijo,19.43343825,-99.18479839,2010-07
1059375,09013611172000051012000000U5,CENTRO UNIVERSITARIO DE ENFERMERIA COMUNITARIA DE SAN LUIS TLAXIALTEMALCO,ESCUELA NACIONAL DE ENFERMERIA Y OBSTRETICIA - UNAM,611312,Escuelas de educación superior del sector público,6 a 10 personas,CALLE,ANTIGUO CAMINO XOCHIMILCO TULYEHUALCO,CALLE,CALVARIO,CERRADA,PRIMERA DE 5 DE MAYO,CALLE,ACUEDUCTO,,SN,,,,,PUEBLO,SAN LUIS TLAXIALTEMALCO,,,,16610,09,CIUDAD DE MÉXICO,013,Xochimilco,0001,Xochimilco                                                                                                    ,0692,007,5558433177,,,Fijo,19.25778442,-99.0349482,2010-07
1061179,09003611312000173001000000U0,CENTRO UNIVERSITARIO DE TEATRO,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,611312,Escuelas de educación superior del sector público,51 a 100 personas,CALLE,NINGUNO,CALLE,NINGUNO,CIRCUITO,MARIO DE LA CUEVA,CALLE,CIRCUITO CENTRO CULTURAL,,SN,,,,,CIUDAD,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,,,,04510,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,0770,018,5556227105,CUTADMON@UNAM.MX,,Fijo,19.3136334,-99.18591223,2010-07
9284519,09010611312000087001000000U7,CIDE DIRECCION GENERAL,CIDE CENTRO DE INVESTIGACION Y DOCENCIA ECONOMICAS,611312,Escuelas de educación superior del sector público,11 a 30 personas,CARRETERA,FEDERAL MEXICO TOLUCA,CALLE,PASEO DE LOS TAMARINDOS,CALLE,VOLCANES,AUTOPISTA,MEXICO-TOLUCA (PROLONGACION PASEO DE LA REFORMA),3655,,,,,,COLONIA,PASEO DE LAS LOMAS,,,,01330,09,CIUDAD DE MÉXICO,010,Álvaro Obregón,0001,Álvaro Obregón                                                                                                ,1379,069,5518497363,JOHANNA.PRIETO@CIDE.EDU,WWW.CIDE.EDU,Fijo,19.37498025,-99.2628956,2020-11
10033557,09003611312002312000000000U2,CIENIAS FORENSES,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,611312,Escuelas de educación superior del sector público,6 a 10 personas,AVENIDA,ANTONIO DELFIN MADRIGAL,CIRCUITO,INVESTIGACION CIENTIFICA,CALLE,ESCOLAR,AVENIDA,ANTONIO DELFIN MADRIGAL,70,,,,,,CIUDAD,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,,,,04510,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,0770,016,,,,Fijo,19.32766019,-99.17390054,2024-11
8623076,09007611312000083001000000U2,CIMIGEN ESCUELA OBTETRICIA UNAM,ASOCIACION HISPANO MEXICANA,611312,Escuelas de educación superior del sector público,6 a 10 personas,CALLE,CIRCUITO BAHAMAS,CALLE,LEBRIJA (REFORMA),AVENIDA,TLAHUAC,CALLE,SAN LUIS,,SN,,,1004,,COLONIA,GRANJAS ESTRELLA,,,,09880,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa                                                                                                    ,4414,016,,,,Fijo,19.3220262,-99.09187941,2019-11
9615118,09011611312000072000000000U7,CLINICA DE ESTOMATOLOGIA,UNIVERSIDAD AUTONOMA METROPOLITANA,611312,Escuelas de educación superior del sector público,6 a 10 personas,CALLE,PLAZA PRINCIPAL,CALLE,SEVERIANO CENICEROS,CALLE,AVENIDA HIDALGO,CALLE,CUAUHTEMOC,,SN,,,,,BARRIO,SAN MIGUEL,,,,13070,09,CIUDAD DE MÉXICO,011,Tláhuac,0001,Tláhuac                                                                                                       ,0433,003,,,,Fijo,19.26907706,-99.00388898,2024-11
1059399,09003611312000321001000000U5,CLINICA DE MEDICINA DEPORTIVA,UNAM,611312,Escuelas de educación superior del sector público,31 a 50 personas,CIRCUITO,CIRCUITO ZONA DEPPORTIVA,CALLE,NINGUNO,CALLE,NINGUNO,CIRCUITO,CIRCUITO ZONA DEPORTIVA,,SN,,,,,CIUDAD,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,,,,04510,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,0770,011,5556220540,CONTACTO@DEPORTE.UNAM.MX,,Fijo,19.32888918,-99.19275649,2010-07
846445,09005611312000105002000000U7,CLINICA ODONTOLOGICA CUAUTEPEC - FES IZTACALA 15USU5652H,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO - UNAM,611312,Escuelas de educación superior del sector público,51 a 100 personas,CARRETERA,TENAYUCA CHALMITA,CALLE,NINGUNO,CALLE,JOHN F. KENNEDY,CALLE,NINGUNO,,SN,,,,,UNIDAD HABITACIONAL,ZONA ESCOLAR ORIENTE,,,,07239,09,CIUDAD DE MÉXICO,005,Gustavo A. Madero,0001,Gustavo A. Madero                                                                                             ,3197,042,5556231163,C.DENTISTA.CLINICACUAUTEPEC@UNAM.MX,ODONTOLOGIA.IZTACALA.UNAM.MX,Fijo,19.53040864,-99.14322813,2010-07
1059364,09009611312000025001000000U9,CLINICA PERIFERICA MILPA ALTA FACULTAD DE ODONTOLOGIA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,611312,Escuelas de educación superior del sector público,31 a 50 personas,AVENIDA,NUEVO LEON,CERRADA,CAMPECHE,CALLE,ORIZABA,CALLE,ORIZABA,,SN,,,,,BARRIO,SANTA CRUZ,,,,12000,09,CIUDAD DE MÉXICO,009,Milpa Alta,0017,San Francisco Tecoxpa                                                                                         ,0365,051,,ADM_MILPAALTA@FO.ODONTO.UNAM.MX,WWW.ODONTOUNAM.MX,Fijo,19.19699509,-99.01705746,2014-12
913218,09012611312000076001000000U6,CLINICA PERIFERICA PADIERNA DE LA UNIVERSIDAD AUTONOMA DE MEXICO,UNIVERSIDAD AUTONOMA DE MEXICO,611312,Escuelas de educación superior del sector público,51 a 100 personas,CALLE,TEKAX,CALLE,SINANCHE,CALLE,POPOLNA,CALLE,TULUM,,SN,,,,,COLONIA,LOMAS DE PADIERNA,,,,14240,09,CIUDAD DE MÉXICO,012,Tlalpan,0001,Tlalpan                                                                                                       ,0318,009,,,,Fijo,19.29374666,-99.22711851,2014-12
10269515,09002611312000137000000000U7,COLEGIO DE CIENCIAS Y HUMANIDADES PLANTEL AZCAPOTZALCO UNAM,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,611312,Escuelas de educación superior del sector público,251 y más personas,AVENIDA,AQUILES SERDAN,CALLE,HACIENDA SOTELO,CALLE,VICTOR HERNANDEZ COVARRUBIAS,CALLE,GUSTAVO J. GARMENDIA,2060,,,,,,COLONIA,EX-HACIENDA EL ROSARIO,,,,02420,09,CIUDAD DE MÉXICO,002,Azcapotzalco,0001,Azcapotzalco                                                                                                  ,0970,001,,,CCHAZC.UNAM.MX,Fijo,19.50082886,-99.20392514,2024-11
9288527,09007611312000123001000000U6,COLEGIO DE CIENCIAS Y HUMANIDADES PLANTEL ORIENTE,UNAM,611312,Escuelas de educación superior del sector público,251 y más personas,AVENIDA,UNIVERSIDAD,OTRO(ESPECIFIQUE),NINGUNO,AVENIDA,CENTRAL,AVENIDA,UNIVERSIDAD,,SN,,,,,COLONIA,UNIDAD EJÉRCITO CONSTITUCIONALISTA,,,,08500,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa                                                                                                    ,0229,001,,,,Fijo,19.38557391,-99.05919442,2020-11
846451,09007611162000247010000000U2,COLEGIO DE CIENCIAS Y HUMANIDADES PLANTEL ORIENTE,,611312,Escuelas de educación superior del sector público,251 y más personas,AVENIDA,CENTRAL,OTRO(ESPECIFIQUE),NINGUNO,AVENIDA,UNIVERSIDAD,OTRO(ESPECIFIQUE),NINGUNO,,SN,,,,,COLONIA,UNIDAD EJÉRCITO CONSTITUCIONALISTA,,,,08500,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa                                                                                                    ,0229,001,,,,Fijo,19.38393058,-99.05485379,2010-07
1059385,09003611162000107010000000U7,COLEGIO DE CIENCIAS Y HUMANIDADES PLANTEL SUR,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,611312,Escuelas de educación superior del sector público,251 y más personas,CIRCUITO,MANZANA O EDIFICACION CONTIGUA,CIRCUITO,BARDA,OTRO(ESPECIFIQUE),NINGUNO,CALLE,NINGUNO,,SN,,,,,COLONIA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,,,,04510,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,0770,022,,DIRECCION.SUR@CCH.UNAM.MX,WWW.CCH-SUR.UNAM.MX,Fijo,19.31154057,-99.1974034,2010-07
846450,09005611162000157010000000U7,COLEGIO DE CIENCIAS Y HUMANIDADES PLANTEL VALLEJO,UNAM,611312,Escuelas de educación superior del sector público,251 y más personas,EJE VIAL,CENTRAL LAZARO CARDENAS,CALLE,JOSE GUADALUPE LOPEZ VELARDE,EJE VIAL,4 NORTE (AVENIDA FORTUNA),AVENIDA,HOSPITAL JUAREZ (NORTE 1-C),,SN,,,,,COLONIA,MAGDALENA DE LAS SALINAS,,,,07760,09,CIUDAD DE MÉXICO,005,Gustavo A. Madero,0001,Gustavo A. Madero                                                                                             ,1256,001,5550972101,,WWW.CCH-VALLEJO.UNAM.MX,Fijo,19.48402349,-99.14218434,2010-07
686798,09016611312000106021000000U2,COLEGIO DE DEFENSA NACIONAL CAMPO 1B,SECRETARIA DE LA DEFENSA NACIONAL,611312,Escuelas de educación superior del sector público,51 a 100 personas,CALZADA,MEXICO TACUBA,CALLE,FELIPE CARRILLO PUERTO,CALLE,FERROCARRIL DE CUERNAVACA,CALLE,FELIPE CARRILLO PUERTO,,SN,,,,,COLONIA,POPOTLA,,,,11320,09,CIUDAD DE MÉXICO,016,Miguel Hidalgo,0001,Miguel Hidalgo                                                                                                ,0196,001,,S_PEDAG_CDN@UDEFA.GOB.MX,,Fijo,19.45097352,-99.17307072,2011-03
1061121,09003611312000633001000000U3,COLEGIO DE GEOGRAFIA OBSERVATORIO METEOROLOGICO,UNAM,611312,Escuelas de educación superior del sector público,101 a 250 personas,CIRCUITO,ESCOLAR,CIRCUITO,EXTERIOR,CIRCUITO,ESCOLAR,CIRCUITO,EXTERIOR,,SN,,,,,CIUDAD,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,,,,04510,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,0770,001,5556221824,GEOGRAFIAFILOS@GM.UNAM.MX,,Fijo,19.3303103,-99.18688142,2010-07
847209,09012611311000147011000000U7,COLEGIO DE MEXICO,EL COLEGIO DE MEXICO,611312,Escuelas de educación superior del sector público,251 y más personas,CALLE,BOULEVARD PICACHO AJUSCO,CALLE,BOULEVARD PICACHO AJUSCO,PERIFERICO,BOULEVARD ADOLFO RUIZ CORTINES,,NINGUNO,20,,,,,,COLONIA,FUENTES DEL PEDREGAL,,,,14140,09,CIUDAD DE MÉXICO,012,Tlalpan,0001,Tlalpan                                                                                                       ,2070,031,5554492914,,WWW.COLMEX.MX,Fijo,19.30416184,-99.20683059,2010-07
983616,09014611111000592012000000U4,COLEGIO NACIONAL DE CIENCIAS POLITOICAS Y ADMINISTRACION PUBLICA,GOBIERNO DE LA CIUDAD DE MEXICO,611312,Escuelas de educación superior del sector público,11 a 30 personas,CALLE,BRUNO TRAVEN,CALLE,GENERAL MANUEL RINCON,CALLE,PAZ MONTES DE OCA,CALLE,PAZ MONTES DE OCA,68,,,,,,COLONIA,GENERAL PEDRO MARÍA ANAYA,,,,03340,09,CIUDAD DE MÉXICO,014,Benito Juárez,0001,Benito Juárez                                                                                                 ,0986,014,,GOBCIENCIASPOL@GMAIL.COM,,Fijo,19.36108276,-99.15897055,2010-07
762840,09016611612000036002000000U4,CONSERVATORIO NACIONAL DE MUSICA,INSTITUTO NACIONAL DE BELLAS ARTES Y LITERATURA,611312,Escuelas de educación superior del sector público,101 a 250 personas,AVENIDA,PRESIDENTE MASARYK,CALLE,JORGE BERNAD SHAW,CALLE,FERROCARRIL DE CUERNAVACA (CICLOPISTA),AVENIDA,CAMPOS ELISEOS,582,,,,,,COLONIA,POLANCO II SECCIÓN,,,,11530,09,CIUDAD DE MÉXICO,016,Miguel Hidalgo,0001,Miguel Hidalgo                                                                                                ,0637,028,,CNM@INBA.GOB.MX,WWW.CONSERVATORIO.INBA.GOB.MX,Fijo,19.43261823,-99.20745991,2010-07
9229005,09005611312000534001000000U8,COORDINACION DE APOYO ACADEMICA,INSTITUTO POLITECNICO NACIONAL,611312,Escuelas de educación superior del sector público,11 a 30 personas,AVENIDA,JUAN DE DIOS BATIZ,AVENIDA,LUIS ENRIQUE ERRO,CALLE,MARIA LUISA ESTAMPA ORTIGOZA,AVENIDA,MIGUEL BERNARD,,SN,,,,,OTRO,NUEVA INDUSTRIAL VALLEJO,,,,07738,09,CIUDAD DE MÉXICO,005,Gustavo A. Madero,0001,Gustavo A. Madero                                                                                             ,0718,005,,CAEJPTM@IPN.MX,WWW.IPN.MX,Fijo,19.50486637,-99.14133084,2020-04
9229017,09005611312000654001000000U4,COORDINACION DE CENTROS DE DESARROLLO INFANTIL,INSTITUTO POLITECNICO NACIONAL,611312,Escuelas de educación superior del sector público,0 a 5 personas,AVENIDA,JUAN DE DIOS BATIZ,CALLE,NINGUNO,AVENIDA,LUIS ENRIQUE ERRO,AVENIDA,WILFRIDO MASSIEU,,SN,,,,,COLONIA,NUEVA INDUSTRIAL VALLEJO,,,,07700,09,CIUDAD DE MÉXICO,005,Gustavo A. Madero,0001,Gustavo A. Madero                                                                                             ,0718,003,,COCENDI@IPN.MX,,Fijo,19.50487301,-99.14335742,2020-04
9228985,09005611312000335001000000U0,COORDINACION DE COMUNICACION SOCIAL,INSTITUTO POLITECNICO NACIONAL,611312,Escuelas de educación superior del sector público,101 a 250 personas,AVENIDA,MIGUEL BERNARD,AVENIDA,MIGUEL OTHON DE MENDIZABAL ORIENTE,AVENIDA,LUIS ENRIQUE ERRO,AVENIDA,MIGUEL BERNARD,,SN,,,,,OTRO,NUEVA INDUSTRIAL VALLEJO,,,,07738,09,CIUDAD DE MÉXICO,005,Gustavo A. Madero,0001,Gustavo A. Madero                                                                                             ,0718,005,,DCYC@IPN.MX,WWW.IPN.MX,Fijo,19.50718339,-99.13750232,2020-04
9589698,09003611312002261000000000U1,COORDINACION DE ENSEÑANZA DE LENGUAS,UNIVERSIDAD AUTONOMA METROPOLITANA UNIDAD XOCHIMILCO,611312,Escuelas de educación superior del sector público,0 a 5 personas,CALZADA,CALZADA DEL HUESO,CALLE,HACIENDA XALPA,AVENIDA,CANAL NACIONAL,CALZADA,CALZADA DE LAS BOMBAS,1100,,,1,,,COLONIA,VILLA QUIETUD,OTRO,UNIVERSIDAD AUTONOMA METROPOLITANA,SN,04960,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,1092,021,,CEL@CORREO.XOC.UAM.MX,WWW.XOC.COM.MX,Fijo,19.29998628,-99.10271021,2024-11
10854986,09003611312002245000000000U4,COORDINACION DE ESPACIOS FISICOS,UNIVERSIDAD AUTONOMA METROPOLITANA,611312,Escuelas de educación superior del sector público,51 a 100 personas,CALZADA,CALZADA DEL HUESO,CALLE,HACIENDA XALPA,AVENIDA,CANAL NACIONAL,CALZADA,CALZADA DE LAS BOMBAS,1100,,,1,,,COLONIA,VILLA QUIETUD,OTRO,UNIVERSIDAD AUTONOMA METROPOLITANA,SN,04960,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,1092,021,,,WWW.XOC.MX,Fijo,19.29998628,-99.10271021,2024-11
907525,09003611312000827001000000U1,COORDINACION DE ESTUDIOS DE POSGRADO DE ECONOMIA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,611312,Escuelas de educación superior del sector público,6 a 10 personas,AVENIDA,AVENIDA DEL ASPIRANTE,CIRCUITO,ESCOLAR,AVENIDA,AVENIDA DEL ASPIRANTE,CALLE,CIRCUITO CENTRO CULTURAL,,SN,,1,,,CIUDAD,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,EDIFICIO COMERCIAL Y DE SERVICIOS,ZONA DE POSGRADO UNAM,F-1,04510,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,0770,020,,,,Fijo,19.30822726,-99.18499717,2014-12
1061113,09003611312000805002000000U7,COORDINACION DE ESTUDIOS DE POSGRADO DE GEOGRAFIA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,611312,Escuelas de educación superior del sector público,6 a 10 personas,AVENIDA,AVENIDA DEL ASPIRANTE,CIRCUITO,ESCOLAR,AVENIDA,AVENIDA DEL ASPIRANTE,CALLE,CIRCUITO CENTRO CULTURAL,,SN,,1,,,CIUDAD,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,EDIFICIO COMERCIAL Y DE SERVICIOS,ZONA DE POSGRADO UNAM,H,04510,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,0770,020,,,,Fijo,19.30822726,-99.18499717,2010-07
909765,09003931610001695010000000U1,COORDINACION DE EXTENSION UNIVERSITARIA,UNIVERSIDAD AUTONOMA METROPOLITANA UNIDAD XOCHIMILCO,611312,Escuelas de educación superior del sector público,51 a 100 personas,CALZADA,CALZADA DEL HUESO,CALLE,HACIENDA XALPA,AVENIDA,CANAL NACIONAL,CALZADA,CALZADA DE LAS BOMBAS,1100,,,1,,,COLONIA,VILLA QUIETUD,OTRO,UNIVERSIDAD AUTONOMA METROPOLITANA,SN,04960,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,1092,021,5554837000,,WWW.XOC.UAM.MX,Fijo,19.29998628,-99.10271021,2014-12
9131066,09003611312001916000000000U1,COORDINACION DE HUMANIDADES,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,611312,Escuelas de educación superior del sector público,101 a 250 personas,CALLE,NINGUNO,CALLE,NINGUNO,CIRCUITO,MARIO DE LA CUEVA,CALLE,CIRCUITO CENTRO CULTURAL,,SN,,,,,CIUDAD,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,,,,04510,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,0770,018,,SCRETARIA.ADMINISTRATIVA@HUMANIDADESUNAM.UNAM.MX,WWW.HUMANIDADES.UNAM.MX,Fijo,19.31414179,-99.18179297,2019-11
1061174,09003931610000803011000000U2,COORDINACION DE PLANEACION PRESUPUESTACION Y EVALUACION,UNAM,611312,Escuelas de educación superior del sector público,101 a 250 personas,CIRCUITO,ESCOLAR,CIRCUITO,ESCOLAR,CIRCUITO,ESCOLAR,CIRCUITO,ESCOLAR,,SN,,,4,,COLONIA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,,,,04510,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,0770,007,,,WWW.CPPE.UNAM.MX,Fijo,19.33073481,-99.18451422,2014-12
846440,09003931610000995011000000U6,COORDINACION DE PLATAFORMAS OCEANOGRAFICAS,UNAM,611312,Escuelas de educación superior del sector público,11 a 30 personas,CIRCUITO,ESCOLAR,CIRCUITO,INVESTIGACION CIENTIFICA,CIRCUITO,INTERIOR,CIRCUITO,INTERIOR,,SN,,,,,OTRO,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,,,,04510,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,0770,008,5556225207,EMILSSON@SERVIDOR.UNAM.MX,,Fijo,19.32896077,-99.17907523,2014-12
7717624,09003611312001551001000000U6,COORDINACION DE PROGRAMA DE POSGRADO DE ANTROPOLOGIA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,611312,Escuelas de educación superior del sector público,6 a 10 personas,AVENIDA,AVENIDA DEL ASPIRANTE,CIRCUITO,ESCOLAR,AVENIDA,AVENIDA DEL ASPIRANTE,CALLE,CIRCUITO CENTRO CULTURAL,,SN,,1,,,CIUDAD,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,EDIFICIO COMERCIAL Y DE SERVICIOS,ZONA DE POSGRADO UNAM,E,04510,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,0770,020,,,,Fijo,19.30822726,-99.18499717,2019-11
8631766,09003611312001722000000000U3,COORDINACION DE PROGRAMA DE POSGRADO DE ARQUITECTURA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,611312,Escuelas de educación superior del sector público,6 a 10 personas,AVENIDA,AVENIDA DEL ASPIRANTE,CIRCUITO,ESCOLAR,AVENIDA,AVENIDA DEL ASPIRANTE,CALLE,CIRCUITO CENTRO CULTURAL,,SN,,1,,,CIUDAD,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,EDIFICIO COMERCIAL Y DE SERVICIOS,ZONA DE POSGRADO UNAM,G,04510,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,0770,020,,,,Fijo,19.30822726,-99.18499717,2019-11
8631819,09003611312001831001000000U2,COORDINACION DE PROGRAMA DE POSGRADO DE ARTES Y DISEÑO,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,611312,Escuelas de educación superior del sector público,11 a 30 personas,AVENIDA,AVENIDA DEL ASPIRANTE,CIRCUITO,ESCOLAR,AVENIDA,AVENIDA DEL ASPIRANTE,CALLE,CIRCUITO CENTRO CULTURAL,,SN,,1,,,CIUDAD,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,EDIFICIO COMERCIAL Y DE SERVICIOS,ZONA DE POSGRADO UNAM,E-1,04510,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,0770,020,,COORDINACION.PAD@POSGRADO.UNAM.MX,,Fijo,19.30822726,-99.18499717,2019-11
